Fecha;Vendedor;Tienda;Producto;Medio de pago;Calificación por atención;Club cliente frecuente;Valor
44285;Matías;Tienda A;Juego PC;Efectivo;Negativa;No;42963
44617;Francisco;Tienda C;Código digital NSW;Crédito;Positiva;No;50011
44726;Francisco;Tienda C;Código digital STEAM;Efectivo;Neutra;Si;43260
44565;Kike;Tienda B;Código digital PSN;Crédito;Positiva;Si;41086
44402;Antonio;Tienda D;Preventa Juego NSW;Efectivo;Positiva;No;34513
44687;Diego;Tienda C;Preventa Juego XBOX;Efectivo;Neutra;Si;36376
44552;Ambrosio;Tienda D;Juego XBOX;Crédito;Neutra;Si;45017
44736;María;Tienda A;Preventa Juego NSW;Efectivo;Negativa;Si;44408
44775;Diego;Tienda C;Preventa Juego PS5;Crédito;Neutra;Si;32337
44677;Kike;Tienda B;Juego XBOX;Débito;Neutra;No;64649
44308;Diego;Tienda C;Código digital XBOX;Crédito;Neutra;Si;63534
44351;Antonio;Tienda D;Juego PS5;Efectivo;Negativa;Si;46133
44774;Ambrosio;Tienda D;Juego PS5;Débito;Neutra;No;61864
44261;Matías;Tienda A;Código digital PSN;Efectivo;Positiva;No;56252
44357;Francisco;Tienda C;Juego NSW;Crédito;Positiva;No;58394
44428;Francisco;Tienda C;Juego PS5;Crédito;Positiva;Si;40342
44806;Francisco;Tienda C;Preventa Juego PS5;Débito;Positiva;Si;28618
44338;Antonio;Tienda D;Juego XBOX;Efectivo;Neutra;Si;30019
44300;Antonio;Tienda D;Preventa Juego STEAM;Débito;Positiva;No;61374
44629;Diego;Tienda C;Preventa Juego PS5;Efectivo;Neutra;Si;63848
44260;Ambrosio;Tienda D;Preventa Juego STEAM;Crédito;Negativa;Si;56961
44334;Matías;Tienda A;Juego NSW;Débito;Positiva;No;33423
44587;Ambrosio;Tienda D;Código digital STEAM;Crédito;Negativa;No;60159
44215;Kike;Tienda B;Juego PC;Débito;Negativa;Si;38012
44300;Diego;Tienda C;Preventa Juego STEAM;Efectivo;Negativa;No;31782
44303;Agustín;Tienda B;Código digital XBOX;Efectivo;Negativa;No;38132
44639;Ambrosio;Tienda D;Juego NSW;Débito;Negativa;No;34839
44510;Agustín;Tienda B;Código digital STEAM;Crédito;Neutra;Si;59393
44738;María;Tienda A;Suscripción;Crédito;Neutra;No;56594
44292;Ambrosio;Tienda D;Código digital STEAM;Crédito;Neutra;No;55183
44542;Ambrosio;Tienda D;Juego NSW;Débito;Negativa;No;47180
44593;Diego;Tienda C;Preventa Juego STEAM;Efectivo;Neutra;No;36492
44690;Ambrosio;Tienda D;Código digital STEAM;Débito;Positiva;Si;49517
44815;Kike;Tienda B;Preventa Juego STEAM;Crédito;Positiva;Si;60045
44634;Francisco;Tienda C;Preventa Juego PS5;Débito;Positiva;No;30412
44389;Matías;Tienda A;Preventa Juego PS5;Efectivo;Negativa;Si;36994
44683;Antonio;Tienda D;Juego XBOX;Efectivo;Neutra;No;53747
44753;Ambrosio;Tienda D;Juego PS5;Crédito;Neutra;No;44164
44697;Antonio;Tienda D;Suscripción;Efectivo;Neutra;No;51231
44383;Matías;Tienda A;Suscripción;Débito;Negativa;Si;57862
44701;Agustín;Tienda B;Juego PS5;Crédito;Neutra;Si;48307
44706;María;Tienda A;Código digital XBOX;Efectivo;Positiva;Si;32227
44477;Francisco;Tienda C;Código digital XBOX;Crédito;Negativa;No;40388
44547;Ambrosio;Tienda D;Juego PS5;Efectivo;Neutra;Si;40146
44439;Ambrosio;Tienda D;Preventa Juego STEAM;Efectivo;Neutra;Si;49603
44403;Ambrosio;Tienda D;Preventa Juego NSW;Efectivo;Negativa;No;48309
44283;Francisco;Tienda C;Código digital XBOX;Débito;Negativa;No;41588
44618;Kike;Tienda B;Juego XBOX;Crédito;Neutra;Si;37269
44847;Francisco;Tienda C;Preventa Juego XBOX;Crédito;Positiva;No;54411
44439;María;Tienda A;Suscripción;Efectivo;Neutra;No;29930
44777;Agustín;Tienda B;Código digital PSN;Débito;Positiva;No;57901
44832;Antonio;Tienda D;Preventa Juego STEAM;Débito;Negativa;Si;46558
44822;Agustín;Tienda B;Juego NSW;Efectivo;Neutra;Si;49861
44487;Francisco;Tienda C;Preventa Juego STEAM;Crédito;Positiva;No;29850
44826;Antonio;Tienda D;Suscripción;Crédito;Positiva;Si;64282
44629;Kike;Tienda B;Preventa Juego STEAM;Crédito;Positiva;No;39774
44373;Kike;Tienda B;Preventa Juego PS5;Crédito;Positiva;No;53212
44784;Francisco;Tienda C;Preventa Juego NSW;Débito;Negativa;Si;31739
44548;María;Tienda A;Código digital XBOX;Débito;Negativa;Si;32164
44267;Matías;Tienda A;Código digital NSW;Crédito;Negativa;Si;43085
44279;Matías;Tienda A;Juego PC;Crédito;Positiva;Si;48617
44585;María;Tienda A;Juego XBOX;Crédito;Negativa;No;37684
44732;Kike;Tienda B;Juego PS5;Efectivo;Positiva;Si;42321
44316;Diego;Tienda C;Código digital STEAM;Débito;Positiva;Si;56269
44804;Diego;Tienda C;Código digital XBOX;Crédito;Negativa;No;54783
44302;Matías;Tienda A;Preventa Juego NSW;Crédito;Negativa;Si;60913
44421;María;Tienda A;Juego PS5;Crédito;Neutra;No;40836
44561;Francisco;Tienda C;Preventa Juego XBOX;Efectivo;Positiva;No;51435
44669;Ambrosio;Tienda D;Juego PS5;Efectivo;Neutra;Si;35942
44553;Ambrosio;Tienda D;Código digital XBOX;Efectivo;Negativa;Si;36218
44569;Diego;Tienda C;Preventa Juego STEAM;Crédito;Neutra;No;63761
44554;Francisco;Tienda C;Juego PC;Efectivo;Positiva;Si;62503
44228;Antonio;Tienda D;Juego PS5;Débito;Positiva;No;29136
44863;María;Tienda A;Preventa Juego XBOX;Efectivo;Negativa;No;47056
44528;Antonio;Tienda D;Preventa Juego XBOX;Débito;Negativa;Si;47567
44542;Agustín;Tienda B;Preventa Juego STEAM;Efectivo;Positiva;No;52629
44661;Agustín;Tienda B;Preventa Juego PS5;Crédito;Neutra;Si;30194
44834;Agustín;Tienda B;Código digital PSN;Crédito;Neutra;No;59533
44363;María;Tienda A;Código digital STEAM;Crédito;Positiva;Si;36269
44214;Matías;Tienda A;Código digital NSW;Crédito;Neutra;Si;40117
44439;Diego;Tienda C;Preventa Juego NSW;Débito;Negativa;Si;30457
44780;Francisco;Tienda C;Código digital NSW;Efectivo;Positiva;Si;36667
44604;Francisco;Tienda C;Preventa Juego NSW;Crédito;Negativa;No;42147
44295;María;Tienda A;Suscripción;Crédito;Neutra;No;51974
44319;María;Tienda A;Juego PS5;Efectivo;Positiva;Si;56384
44493;María;Tienda A;Código digital STEAM;Crédito;Neutra;No;42623
44476;Francisco;Tienda C;Juego PC;Débito;Negativa;No;42020
44689;Diego;Tienda C;Juego PC;Débito;Positiva;No;55501
44465;Francisco;Tienda C;Preventa Juego STEAM;Crédito;Neutra;Si;49234
44251;Diego;Tienda C;Preventa Juego NSW;Débito;Negativa;Si;37590
44650;María;Tienda A;Preventa Juego NSW;Débito;Positiva;No;31647
44579;Antonio;Tienda D;Preventa Juego STEAM;Efectivo;Positiva;No;28218
44369;Antonio;Tienda D;Código digital NSW;Débito;Negativa;No;33632
44223;María;Tienda A;Juego NSW;Débito;Negativa;No;32282
44538;Kike;Tienda B;Suscripción;Crédito;Neutra;Si;39755
44802;María;Tienda A;Juego PC;Débito;Positiva;No;54438
44476;María;Tienda A;Juego XBOX;Crédito;Negativa;Si;53233
44290;Francisco;Tienda C;Preventa Juego STEAM;Débito;Negativa;No;55884
44781;Antonio;Tienda D;Código digital STEAM;Crédito;Positiva;Si;58165
44329;Ambrosio;Tienda D;Código digital PSN;Crédito;Neutra;No;64225
44794;Ambrosio;Tienda D;Juego NSW;Efectivo;Positiva;Si;42444
44765;Ambrosio;Tienda D;Preventa Juego PS5;Efectivo;Negativa;No;31671
44441;Agustín;Tienda B;Suscripción;Crédito;Negativa;Si;35565
44713;Francisco;Tienda C;Suscripción;Débito;Negativa;Si;38032
44391;María;Tienda A;Código digital STEAM;Crédito;Neutra;No;63462
44749;Matías;Tienda A;Código digital XBOX;Crédito;Negativa;No;48665
44847;Antonio;Tienda D;Código digital XBOX;Crédito;Neutra;Si;36315
44427;Diego;Tienda C;Preventa Juego PS5;Efectivo;Neutra;Si;28318
44559;Agustín;Tienda B;Juego XBOX;Crédito;Negativa;Si;50247
44726;Antonio;Tienda D;Suscripción;Crédito;Negativa;Si;45964
44744;Matías;Tienda A;Código digital NSW;Efectivo;Neutra;Si;55508
44563;Ambrosio;Tienda D;Juego XBOX;Débito;Positiva;Si;58135
44199;Diego;Tienda C;Juego PC;Crédito;Negativa;Si;47696
44224;Antonio;Tienda D;Código digital NSW;Efectivo;Neutra;Si;42738
44455;Kike;Tienda B;Preventa Juego PS5;Crédito;Neutra;Si;64860
44427;María;Tienda A;Preventa Juego STEAM;Efectivo;Positiva;No;49596
44494;Diego;Tienda C;Código digital STEAM;Débito;Positiva;Si;55455
44418;Kike;Tienda B;Preventa Juego NSW;Crédito;Negativa;No;28954
44575;Matías;Tienda A;Suscripción;Efectivo;Negativa;No;52560
44333;Ambrosio;Tienda D;Código digital PSN;Crédito;Negativa;Si;46734
44660;Agustín;Tienda B;Preventa Juego STEAM;Crédito;Positiva;No;43127
44673;Matías;Tienda A;Preventa Juego NSW;Débito;Positiva;Si;53206
44528;Ambrosio;Tienda D;Preventa Juego PS5;Débito;Negativa;Si;57973
44496;Ambrosio;Tienda D;Juego XBOX;Efectivo;Negativa;Si;47957
44848;Ambrosio;Tienda D;Juego XBOX;Crédito;Positiva;Si;59766
44467;Agustín;Tienda B;Código digital NSW;Débito;Negativa;No;49133
44570;Diego;Tienda C;Código digital PSN;Efectivo;Positiva;No;56166
44471;María;Tienda A;Suscripción;Efectivo;Neutra;Si;31562
44646;Matías;Tienda A;Juego XBOX;Efectivo;Neutra;No;38057
44817;Ambrosio;Tienda D;Preventa Juego NSW;Efectivo;Positiva;No;30109
44554;Diego;Tienda C;Juego NSW;Efectivo;Neutra;No;45960
44531;Agustín;Tienda B;Preventa Juego STEAM;Débito;Neutra;Si;44428
44627;Antonio;Tienda D;Preventa Juego PS5;Crédito;Positiva;Si;58772
44666;Agustín;Tienda B;Código digital PSN;Crédito;Neutra;Si;44578
44394;Ambrosio;Tienda D;Código digital PSN;Crédito;Positiva;No;40911
44490;Diego;Tienda C;Código digital NSW;Débito;Neutra;No;56903
44585;Francisco;Tienda C;Suscripción;Efectivo;Positiva;No;50687
44737;María;Tienda A;Código digital XBOX;Crédito;Neutra;Si;48180
44590;Antonio;Tienda D;Juego PS5;Crédito;Positiva;Si;50750
44526;María;Tienda A;Código digital XBOX;Efectivo;Neutra;Si;46737
44256;Agustín;Tienda B;Código digital XBOX;Crédito;Neutra;Si;42025
44817;Francisco;Tienda C;Código digital STEAM;Efectivo;Negativa;No;33429
44552;Diego;Tienda C;Juego PS5;Efectivo;Neutra;No;45671
44542;Kike;Tienda B;Preventa Juego XBOX;Débito;Neutra;Si;34742
44857;Ambrosio;Tienda D;Juego PS5;Crédito;Positiva;Si;56401
44830;Francisco;Tienda C;Preventa Juego PS5;Crédito;Positiva;No;51488
44433;Kike;Tienda B;Preventa Juego NSW;Efectivo;Neutra;Si;51624
44216;Kike;Tienda B;Juego NSW;Débito;Negativa;No;50356
44710;Matías;Tienda A;Preventa Juego PS5;Crédito;Positiva;Si;31785
44331;María;Tienda A;Juego XBOX;Débito;Positiva;No;50802
44287;María;Tienda A;Juego NSW;Efectivo;Neutra;Si;35490
44414;Diego;Tienda C;Juego PS5;Crédito;Positiva;No;53870
44631;Ambrosio;Tienda D;Preventa Juego PS5;Efectivo;Neutra;Si;53742
44818;Ambrosio;Tienda D;Juego NSW;Efectivo;Positiva;Si;52095
44862;María;Tienda A;Código digital PSN;Efectivo;Neutra;No;54165
44710;Antonio;Tienda D;Suscripción;Débito;Negativa;No;30417
44646;Agustín;Tienda B;Código digital XBOX;Crédito;Positiva;No;30263
44799;Kike;Tienda B;Juego NSW;Efectivo;Negativa;Si;39149
44246;Antonio;Tienda D;Código digital XBOX;Efectivo;Negativa;No;64192
44860;Agustín;Tienda B;Código digital NSW;Crédito;Negativa;No;38912
44686;Matías;Tienda A;Juego NSW;Efectivo;Positiva;No;29997
44521;Matías;Tienda A;Preventa Juego PS5;Efectivo;Positiva;Si;38027
44448;Matías;Tienda A;Preventa Juego NSW;Débito;Positiva;No;38149
44792;María;Tienda A;Juego PC;Efectivo;Neutra;No;57742
44488;Agustín;Tienda B;Código digital PSN;Crédito;Negativa;Si;62600
44288;María;Tienda A;Preventa Juego PS5;Efectivo;Neutra;Si;35517
44791;Matías;Tienda A;Preventa Juego PS5;Efectivo;Negativa;Si;49255
44466;Diego;Tienda C;Preventa Juego XBOX;Crédito;Neutra;Si;53872
44563;Antonio;Tienda D;Suscripción;Crédito;Negativa;Si;56381
44803;Francisco;Tienda C;Suscripción;Débito;Negativa;Si;43737
44712;Antonio;Tienda D;Preventa Juego NSW;Crédito;Neutra;Si;64522
44563;Agustín;Tienda B;Preventa Juego PS5;Débito;Neutra;No;52631
44550;Kike;Tienda B;Código digital PSN;Efectivo;Negativa;Si;49118
44581;Diego;Tienda C;Código digital STEAM;Débito;Neutra;Si;53632
44317;Francisco;Tienda C;Suscripción;Débito;Positiva;Si;37452
44697;Ambrosio;Tienda D;Código digital PSN;Débito;Negativa;Si;27950
44806;Matías;Tienda A;Código digital NSW;Débito;Positiva;Si;34316
44762;Francisco;Tienda C;Código digital NSW;Débito;Negativa;No;57424
44290;Francisco;Tienda C;Preventa Juego NSW;Crédito;Neutra;Si;40408
44771;Kike;Tienda B;Código digital STEAM;Crédito;Neutra;Si;56415
44753;Ambrosio;Tienda D;Juego XBOX;Débito;Positiva;No;63046
44381;Diego;Tienda C;Preventa Juego NSW;Crédito;Neutra;No;28058
44709;Antonio;Tienda D;Juego NSW;Débito;Positiva;No;63015
44632;Ambrosio;Tienda D;Preventa Juego STEAM;Crédito;Neutra;Si;46466
44777;Kike;Tienda B;Juego PS5;Crédito;Negativa;No;43745
44434;Antonio;Tienda D;Preventa Juego NSW;Débito;Negativa;Si;64607
44360;Francisco;Tienda C;Código digital STEAM;Débito;Negativa;Si;45044
44719;Francisco;Tienda C;Código digital XBOX;Crédito;Positiva;Si;38272
44714;Francisco;Tienda C;Código digital STEAM;Débito;Negativa;No;53371
44582;Ambrosio;Tienda D;Preventa Juego XBOX;Crédito;Positiva;No;40218
44832;Ambrosio;Tienda D;Juego NSW;Efectivo;Neutra;Si;52670
44663;Diego;Tienda C;Código digital NSW;Efectivo;Positiva;No;28057
44829;Matías;Tienda A;Juego PS5;Efectivo;Neutra;No;51824
44398;Matías;Tienda A;Juego PS5;Crédito;Neutra;Si;28379
44247;Matías;Tienda A;Preventa Juego STEAM;Efectivo;Positiva;Si;56250
44543;Matías;Tienda A;Preventa Juego PS5;Débito;Positiva;No;62603
44481;Ambrosio;Tienda D;Código digital PSN;Débito;Negativa;No;47119
44864;Matías;Tienda A;Preventa Juego XBOX;Débito;Positiva;No;47108
44539;Ambrosio;Tienda D;Código digital NSW;Crédito;Neutra;Si;42754
44852;Matías;Tienda A;Código digital XBOX;Crédito;Neutra;Si;29490
44556;Diego;Tienda C;Preventa Juego NSW;Efectivo;Neutra;Si;52549
44423;Diego;Tienda C;Preventa Juego NSW;Crédito;Neutra;Si;63187
44425;Matías;Tienda A;Código digital PSN;Efectivo;Negativa;No;56549
44602;Matías;Tienda A;Código digital PSN;Débito;Neutra;No;55024
44712;Matías;Tienda A;Preventa Juego NSW;Débito;Positiva;No;45236
44474;Matías;Tienda A;Juego XBOX;Efectivo;Positiva;No;61949
44383;Antonio;Tienda D;Código digital NSW;Efectivo;Positiva;No;37378
44527;María;Tienda A;Preventa Juego XBOX;Efectivo;Positiva;No;64620
44406;Kike;Tienda B;Preventa Juego PS5;Efectivo;Negativa;No;61087
44230;Matías;Tienda A;Juego PC;Efectivo;Neutra;Si;42247
44326;Kike;Tienda B;Código digital NSW;Crédito;Positiva;No;28409
44826;Francisco;Tienda C;Código digital XBOX;Efectivo;Neutra;Si;56125
44762;Kike;Tienda B;Suscripción;Débito;Negativa;No;44589
44313;Ambrosio;Tienda D;Juego XBOX;Débito;Neutra;Si;56352
44238;Diego;Tienda C;Juego XBOX;Efectivo;Negativa;No;47289
44324;Agustín;Tienda B;Suscripción;Efectivo;Neutra;No;56660
44690;Antonio;Tienda D;Preventa Juego XBOX;Crédito;Positiva;No;47677
44619;Matías;Tienda A;Preventa Juego PS5;Efectivo;Neutra;Si;44960
44828;Francisco;Tienda C;Preventa Juego PS5;Crédito;Neutra;No;56656
44357;María;Tienda A;Preventa Juego PS5;Débito;Positiva;Si;28665
44815;Ambrosio;Tienda D;Preventa Juego XBOX;Crédito;Positiva;Si;53220
44252;Matías;Tienda A;Juego NSW;Débito;Neutra;Si;31314
44390;María;Tienda A;Juego NSW;Débito;Positiva;Si;53982
44597;Diego;Tienda C;Código digital PSN;Crédito;Positiva;Si;41969
44841;Ambrosio;Tienda D;Suscripción;Crédito;Negativa;Si;31259
44516;Matías;Tienda A;Código digital NSW;Efectivo;Negativa;No;44589
44827;Kike;Tienda B;Preventa Juego XBOX;Crédito;Neutra;No;42579
44401;Agustín;Tienda B;Código digital XBOX;Débito;Positiva;No;50171
44653;Ambrosio;Tienda D;Código digital XBOX;Débito;Neutra;No;50708
44251;Antonio;Tienda D;Juego PS5;Crédito;Neutra;No;28764
44683;Antonio;Tienda D;Código digital STEAM;Débito;Positiva;No;64697
44452;Diego;Tienda C;Preventa Juego STEAM;Crédito;Positiva;Si;38394
44643;Kike;Tienda B;Código digital STEAM;Débito;Positiva;No;43368
44695;Agustín;Tienda B;Código digital PSN;Efectivo;Positiva;No;33494
44481;Ambrosio;Tienda D;Código digital STEAM;Débito;Positiva;Si;34932
44522;Agustín;Tienda B;Preventa Juego PS5;Débito;Neutra;Si;36451
44385;Kike;Tienda B;Preventa Juego STEAM;Efectivo;Negativa;Si;45819
44294;Matías;Tienda A;Suscripción;Efectivo;Neutra;Si;34553
44248;Kike;Tienda B;Código digital PSN;Débito;Positiva;Si;30185
44282;Francisco;Tienda C;Código digital NSW;Crédito;Negativa;No;28408
44663;María;Tienda A;Preventa Juego XBOX;Débito;Neutra;No;37352
44687;Agustín;Tienda B;Preventa Juego XBOX;Efectivo;Positiva;No;40235
44340;Matías;Tienda A;Preventa Juego XBOX;Efectivo;Negativa;No;39452
44430;María;Tienda A;Juego XBOX;Crédito;Positiva;Si;46427
44789;Antonio;Tienda D;Código digital STEAM;Crédito;Negativa;No;52919
44648;Kike;Tienda B;Código digital PSN;Crédito;Negativa;Si;40325
44396;Ambrosio;Tienda D;Código digital STEAM;Débito;Negativa;No;59178
44580;María;Tienda A;Preventa Juego PS5;Crédito;Negativa;Si;58754
44693;María;Tienda A;Código digital PSN;Crédito;Negativa;No;44412
44327;Ambrosio;Tienda D;Código digital XBOX;Débito;Positiva;Si;41641
44571;Antonio;Tienda D;Juego PC;Crédito;Neutra;Si;36348
44280;Agustín;Tienda B;Código digital NSW;Efectivo;Neutra;Si;43909
44449;Antonio;Tienda D;Preventa Juego NSW;Efectivo;Positiva;No;36026
44638;Diego;Tienda C;Preventa Juego NSW;Débito;Positiva;No;45046
44622;Kike;Tienda B;Juego XBOX;Efectivo;Positiva;Si;61846
44204;Matías;Tienda A;Juego PS5;Efectivo;Positiva;Si;49882
44443;Matías;Tienda A;Código digital NSW;Efectivo;Neutra;Si;43113
44545;María;Tienda A;Juego PS5;Crédito;Neutra;No;55351
44562;Matías;Tienda A;Juego XBOX;Crédito;Positiva;No;35776
44445;Ambrosio;Tienda D;Código digital NSW;Crédito;Negativa;No;40107
44813;Diego;Tienda C;Código digital PSN;Débito;Positiva;No;58084
44374;Diego;Tienda C;Código digital STEAM;Efectivo;Negativa;No;42768
44202;Matías;Tienda A;Suscripción;Efectivo;Neutra;Si;33452
44788;Diego;Tienda C;Código digital PSN;Efectivo;Positiva;Si;29514
44640;Matías;Tienda A;Juego XBOX;Crédito;Neutra;No;40354
44299;María;Tienda A;Juego XBOX;Débito;Negativa;No;59794
44229;María;Tienda A;Preventa Juego PS5;Débito;Positiva;Si;39948
44620;Francisco;Tienda C;Código digital NSW;Crédito;Negativa;No;58644
44619;Francisco;Tienda C;Preventa Juego XBOX;Débito;Neutra;Si;58562
44785;María;Tienda A;Preventa Juego XBOX;Efectivo;Negativa;Si;32787
44719;Kike;Tienda B;Preventa Juego STEAM;Efectivo;Positiva;Si;64456
44702;María;Tienda A;Juego PS5;Crédito;Neutra;No;49079
44793;Ambrosio;Tienda D;Preventa Juego PS5;Débito;Positiva;Si;41600
44222;Agustín;Tienda B;Código digital PSN;Débito;Neutra;Si;31959
44521;Agustín;Tienda B;Código digital STEAM;Efectivo;Negativa;No;32552
44405;Matías;Tienda A;Código digital PSN;Crédito;Positiva;Si;48847
44663;Kike;Tienda B;Preventa Juego XBOX;Débito;Negativa;No;60004
44654;Matías;Tienda A;Preventa Juego NSW;Efectivo;Positiva;Si;59128
44481;Diego;Tienda C;Código digital STEAM;Crédito;Neutra;Si;37096
44244;Matías;Tienda A;Preventa Juego XBOX;Efectivo;Neutra;No;46479
44367;Kike;Tienda B;Preventa Juego XBOX;Efectivo;Neutra;Si;31662
44614;Kike;Tienda B;Juego PC;Débito;Positiva;No;53621
44585;Antonio;Tienda D;Juego PC;Débito;Positiva;No;64468
44553;Agustín;Tienda B;Código digital XBOX;Débito;Neutra;Si;50001
44215;Francisco;Tienda C;Código digital PSN;Débito;Positiva;No;31627
44591;Diego;Tienda C;Preventa Juego XBOX;Crédito;Neutra;No;41479
44578;María;Tienda A;Juego PC;Débito;Positiva;No;44962
44652;María;Tienda A;Código digital PSN;Débito;Positiva;Si;44086
44227;Agustín;Tienda B;Preventa Juego XBOX;Efectivo;Positiva;No;59584
44406;Antonio;Tienda D;Juego XBOX;Crédito;Negativa;No;57479
44248;Francisco;Tienda C;Preventa Juego PS5;Efectivo;Positiva;Si;57272
44395;Francisco;Tienda C;Código digital NSW;Efectivo;Neutra;Si;37290
44641;Ambrosio;Tienda D;Juego PC;Crédito;Neutra;Si;62240
44794;Francisco;Tienda C;Preventa Juego PS5;Débito;Neutra;Si;42721
44433;Kike;Tienda B;Código digital PSN;Efectivo;Negativa;No;45380
44291;Diego;Tienda C;Código digital STEAM;Débito;Positiva;Si;51728
44638;Francisco;Tienda C;Preventa Juego NSW;Efectivo;Positiva;Si;31866
44720;Ambrosio;Tienda D;Código digital STEAM;Débito;Neutra;No;29094
44391;Kike;Tienda B;Juego XBOX;Crédito;Neutra;No;32279
44663;Antonio;Tienda D;Preventa Juego XBOX;Crédito;Negativa;No;32667
44200;Agustín;Tienda B;Preventa Juego XBOX;Débito;Neutra;Si;31606
44688;Antonio;Tienda D;Código digital STEAM;Efectivo;Neutra;No;53441
44493;Kike;Tienda B;Juego NSW;Efectivo;Neutra;Si;62650
44708;Ambrosio;Tienda D;Juego PS5;Efectivo;Negativa;No;52993
44435;Kike;Tienda B;Juego PC;Efectivo;Neutra;No;33376
44222;Kike;Tienda B;Juego PC;Débito;Negativa;No;60308
44463;Antonio;Tienda D;Juego NSW;Débito;Positiva;Si;53743
44568;Antonio;Tienda D;Código digital XBOX;Débito;Neutra;No;46757
