Fecha;Vendedor;Tienda;Producto;Medio de pago;Valor
14-06-2022;Kike;Tienda B;Preventa Juego XBOX;Crédito;$52.938
30-12-2021;Matías;Tienda A;Suscripción;Crédito;$63.787
03-06-2021;Francisco;Tienda C;Juego PS5;Crédito;$39.255
06-06-2021;Agustín;Tienda B;Juego NSW;Crédito;$60.876
24-08-2021;Ambrosio;Tienda D;Juego PS5;Crédito;$44.709
04-05-2021;María;Tienda A;Preventa Juego NSW;Débito;$49.364
10-04-2021;Matías;Tienda A;Preventa Juego PS5;Crédito;$43.919
07-08-2022;Francisco;Tienda C;Preventa Juego NSW;Crédito;$44.534
04-12-2021;Francisco;Tienda C;Código digital STEAM;Débito;$49.140
14-04-2022;María;Tienda A;Código digital XBOX;Débito;$60.595
02-09-2021;Antonio;Tienda D;Código digital STEAM;Débito;$47.498
01-05-2021;Kike;Tienda B;Suscripción;Débito;$50.265
14-10-2022;Diego;Tienda C;Juego PS5;Crédito;$46.526
19-03-2022;Kike;Tienda B;Preventa Juego XBOX;Crédito;$46.848
26-10-2022;María;Tienda A;Código digital STEAM;Crédito;$28.831
31-08-2022;Matías;Tienda A;Preventa Juego PS5;Débito;$47.477
08-01-2021;Agustín;Tienda B;Código digital STEAM;Débito;$44.744
13-02-2022;Kike;Tienda B;Preventa Juego NSW;Débito;$57.920
16-03-2022;Antonio;Tienda D;Preventa Juego PS5;Crédito;$48.820
09-02-2021;Matías;Tienda A;Preventa Juego XBOX;Débito;$30.644
02-03-2021;Francisco;Tienda C;Preventa Juego NSW;Crédito;$53.136
20-03-2022;Agustín;Tienda B;Preventa Juego NSW;Crédito;$48.433
16-01-2022;Antonio;Tienda D;Preventa Juego XBOX;Débito;$62.078
18-08-2022;Ambrosio;Tienda D;Juego XBOX;Débito;$41.882
04-06-2022;Kike;Tienda B;Código digital XBOX;Crédito;$39.341
25-07-2022;Matías;Tienda A;Código digital PSN;Crédito;$32.233
03-02-2021;Kike;Tienda B;Juego PS5;Crédito;$58.679
31-03-2022;Kike;Tienda B;Juego PS5;Crédito;$55.253
31-01-2021;Kike;Tienda B;Suscripción;Crédito;$36.493
16-02-2021;Antonio;Tienda D;Suscripción;Crédito;$35.743
10-03-2021;Diego;Tienda C;Código digital XBOX;Débito;$30.904
20-08-2021;Agustín;Tienda B;Juego PC;Débito;$53.014
04-08-2021;Diego;Tienda C;Preventa Juego STEAM;Débito;$51.148
12-11-2021;Diego;Tienda C;Preventa Juego XBOX;Débito;$29.980
20-05-2021;Antonio;Tienda D;Suscripción;Crédito;$37.323
03-07-2022;Francisco;Tienda C;Código digital NSW;Crédito;$43.111
26-06-2021;Francisco;Tienda C;Código digital STEAM;Débito;$47.680
13-09-2021;Antonio;Tienda D;Preventa Juego NSW;Crédito;$55.084
14-08-2022;María;Tienda A;Código digital STEAM;Débito;$52.556
10-10-2021;María;Tienda A;Juego PS5;Crédito;$62.605
14-04-2021;Matías;Tienda A;Código digital PSN;Débito;$49.074
26-10-2022;Matías;Tienda A;Código digital PSN;Débito;$57.411
12-11-2021;Antonio;Tienda D;Código digital NSW;Débito;$61.948
13-05-2021;Agustín;Tienda B;Código digital STEAM;Débito;$56.297
15-09-2022;Agustín;Tienda B;Código digital XBOX;Crédito;$33.607
04-12-2021;Matías;Tienda A;Juego NSW;Crédito;$48.897
23-08-2021;Antonio;Tienda D;Juego PS5;Crédito;$54.376
29-10-2021;Ambrosio;Tienda D;Juego NSW;Crédito;$43.805
15-08-2022;Antonio;Tienda D;Juego PS5;Crédito;$46.643
08-04-2021;Matías;Tienda A;Preventa Juego XBOX;Crédito;$54.304
28-05-2022;Diego;Tienda C;Código digital STEAM;Débito;$41.940
28-04-2021;Matías;Tienda A;Suscripción;Crédito;$34.443
15-02-2022;Matías;Tienda A;Código digital NSW;Crédito;$33.968
02-01-2021;Matías;Tienda A;Juego PC;Crédito;$33.998
23-06-2021;Diego;Tienda C;Juego PC;Crédito;$46.449
28-08-2022;Matías;Tienda A;Juego PS5;Crédito;$38.704
29-07-2021;María;Tienda A;Juego NSW;Crédito;$60.038
21-06-2022;María;Tienda A;Juego PC;Débito;$34.926
16-09-2022;Diego;Tienda C;Preventa Juego PS5;Débito;$37.550
30-04-2021;Antonio;Tienda D;Código digital XBOX;Débito;$39.110
23-05-2022;Francisco;Tienda C;Juego NSW;Crédito;$30.308
16-10-2022;Antonio;Tienda D;Código digital NSW;Crédito;$42.203
16-05-2021;Agustín;Tienda B;Preventa Juego PS5;Débito;$32.123
08-03-2022;Francisco;Tienda C;Juego NSW;Crédito;$42.625
02-05-2021;Matías;Tienda A;Código digital STEAM;Débito;$47.788
02-03-2022;Agustín;Tienda B;Código digital STEAM;Crédito;$64.968
19-09-2022;Francisco;Tienda C;Código digital PSN;Crédito;$45.496
21-02-2022;Diego;Tienda C;Código digital STEAM;Crédito;$29.558
05-07-2022;María;Tienda A;Código digital PSN;Débito;$31.203
13-08-2021;María;Tienda A;Preventa Juego PS5;Crédito;$29.206
01-11-2021;Diego;Tienda C;Código digital PSN;Débito;$64.380
15-01-2022;Antonio;Tienda D;Juego XBOX;Crédito;$41.108
27-10-2022;Ambrosio;Tienda D;Juego PC;Débito;$46.227
27-03-2022;Matías;Tienda A;Preventa Juego XBOX;Crédito;$34.523
16-05-2021;Ambrosio;Tienda D;Preventa Juego STEAM;Débito;$61.183
13-10-2022;Agustín;Tienda B;Preventa Juego NSW;Crédito;$49.610
18-04-2021;Ambrosio;Tienda D;Preventa Juego NSW;Débito;$58.991
12-06-2021;Agustín;Tienda B;Suscripción;Crédito;$38.414
16-09-2022;Kike;Tienda B;Código digital NSW;Crédito;$31.403
17-10-2021;Agustín;Tienda B;Código digital NSW;Débito;$60.849
08-04-2021;Diego;Tienda C;Código digital NSW;Crédito;$39.952
21-03-2022;Diego;Tienda C;Juego NSW;Crédito;$35.097
01-05-2021;Kike;Tienda B;Preventa Juego STEAM;Débito;$40.580
03-05-2022;María;Tienda A;Código digital PSN;Crédito;$64.141
13-01-2022;Francisco;Tienda C;Preventa Juego XBOX;Crédito;$56.473
13-09-2022;Agustín;Tienda B;Suscripción;Débito;$48.119
22-02-2021;Ambrosio;Tienda D;Preventa Juego STEAM;Crédito;$42.406
03-03-2021;Francisco;Tienda C;Juego PC;Crédito;$40.541
19-03-2021;María;Tienda A;Preventa Juego PS5;Crédito;$36.554
24-03-2022;Agustín;Tienda B;Juego PS5;Crédito;$64.721
02-09-2021;María;Tienda A;Código digital STEAM;Débito;$47.567
19-07-2021;Francisco;Tienda C;Código digital STEAM;Débito;$32.359
14-02-2022;Ambrosio;Tienda D;Suscripción;Débito;$55.672
27-11-2021;Diego;Tienda C;Código digital PSN;Débito;$64.649
07-07-2021;Kike;Tienda B;Código digital PSN;Débito;$61.617
06-03-2022;Francisco;Tienda C;Código digital PSN;Débito;$51.855
13-07-2021;Francisco;Tienda C;Juego PS5;Crédito;$49.628
15-10-2022;Diego;Tienda C;Código digital STEAM;Crédito;$58.262
23-05-2022;Antonio;Tienda D;Juego NSW;Crédito;$52.144
02-08-2021;Agustín;Tienda B;Juego PS5;Débito;$41.744
09-06-2021;Antonio;Tienda D;Código digital NSW;Débito;$51.628
30-09-2021;Antonio;Tienda D;Juego PC;Débito;$28.985
03-01-2021;Agustín;Tienda B;Juego PC;Crédito;$43.003
25-06-2022;Francisco;Tienda C;Juego NSW;Débito;$44.122
05-02-2022;Diego;Tienda C;Suscripción;Débito;$29.693
26-10-2022;Francisco;Tienda C;Código digital XBOX;Crédito;$30.953
07-04-2022;Ambrosio;Tienda D;Juego NSW;Crédito;$47.257
12-12-2021;Agustín;Tienda B;Código digital PSN;Crédito;$50.094
17-02-2022;Antonio;Tienda D;Preventa Juego NSW;Débito;$60.068
14-07-2021;Agustín;Tienda B;Juego PC;Débito;$53.006
15-07-2021;Kike;Tienda B;Juego PS5;Débito;$49.190
18-06-2022;Diego;Tienda C;Juego PC;Débito;$47.689
26-05-2021;Antonio;Tienda D;Juego NSW;Crédito;$40.528
11-02-2022;Matías;Tienda A;Código digital XBOX;Crédito;$54.037
12-03-2022;Diego;Tienda C;Código digital STEAM;Crédito;$45.371
12-08-2021;Agustín;Tienda B;Código digital PSN;Débito;$29.447
09-02-2022;María;Tienda A;Código digital PSN;Crédito;$61.365
18-07-2022;Francisco;Tienda C;Juego PS5;Crédito;$43.259
20-07-2022;María;Tienda A;Preventa Juego XBOX;Débito;$48.650
13-10-2021;Diego;Tienda C;Preventa Juego XBOX;Débito;$61.135
24-04-2022;Diego;Tienda C;Preventa Juego PS5;Débito;$33.826
22-02-2021;Kike;Tienda B;Preventa Juego XBOX;Crédito;$36.198
21-01-2022;Diego;Tienda C;Preventa Juego NSW;Crédito;$57.677
09-01-2022;Ambrosio;Tienda D;Juego NSW;Débito;$50.449
16-09-2022;Antonio;Tienda D;Juego XBOX;Débito;$60.308
13-05-2021;Kike;Tienda B;Juego XBOX;Débito;$43.430
20-03-2021;Antonio;Tienda D;Código digital NSW;Crédito;$61.165
29-07-2021;Ambrosio;Tienda D;Código digital STEAM;Crédito;$60.244
28-05-2022;Matías;Tienda A;Juego PC;Débito;$32.805
01-03-2021;Agustín;Tienda B;Código digital XBOX;Crédito;$41.583
04-04-2021;Matías;Tienda A;Juego XBOX;Débito;$63.883
16-07-2022;Matías;Tienda A;Juego PC;Crédito;$38.703
27-03-2022;Kike;Tienda B;Preventa Juego XBOX;Crédito;$31.005
08-10-2021;Diego;Tienda C;Juego PC;Crédito;$56.740
12-09-2022;Diego;Tienda C;Código digital XBOX;Débito;$43.254
29-07-2021;Diego;Tienda C;Preventa Juego XBOX;Débito;$56.938
09-05-2021;Francisco;Tienda C;Juego NSW;Crédito;$39.676
07-10-2022;María;Tienda A;Preventa Juego PS5;Débito;$64.048
11-10-2021;Kike;Tienda B;Código digital PSN;Débito;$62.102
28-09-2021;Antonio;Tienda D;Preventa Juego XBOX;Débito;$36.636
10-02-2022;María;Tienda A;Preventa Juego XBOX;Crédito;$29.267
19-09-2021;Ambrosio;Tienda D;Preventa Juego PS5;Crédito;$60.787
19-10-2022;Agustín;Tienda B;Preventa Juego STEAM;Débito;$64.927
28-10-2021;María;Tienda A;Código digital XBOX;Débito;$44.749
19-09-2021;Antonio;Tienda D;Preventa Juego PS5;Débito;$48.100
17-06-2021;Diego;Tienda C;Juego PC;Crédito;$40.781
12-06-2022;Matías;Tienda A;Código digital PSN;Débito;$42.171
03-10-2022;Kike;Tienda B;Código digital XBOX;Débito;$28.806
07-09-2022;Matías;Tienda A;Juego PC;Crédito;$48.338
23-04-2021;Diego;Tienda C;Juego PC;Crédito;$41.758
19-03-2022;Matías;Tienda A;Juego PC;Débito;$49.712
05-05-2022;María;Tienda A;Juego PS5;Crédito;$63.329
25-09-2022;Francisco;Tienda C;Suscripción;Débito;$58.816
24-02-2022;Ambrosio;Tienda D;Código digital PSN;Débito;$52.263
18-11-2021;Agustín;Tienda B;Juego XBOX;Débito;$40.118
19-09-2022;Kike;Tienda B;Preventa Juego PS5;Débito;$36.301
04-12-2021;Diego;Tienda C;Juego PC;Débito;$51.991
07-05-2021;Francisco;Tienda C;Preventa Juego XBOX;Débito;$64.541
26-01-2021;Kike;Tienda B;Juego PC;Crédito;$51.299
19-08-2022;Matías;Tienda A;Código digital XBOX;Débito;$31.011
23-04-2021;Matías;Tienda A;Juego PS5;Débito;$33.811
10-10-2022;Antonio;Tienda D;Código digital PSN;Crédito;$41.281
02-03-2021;María;Tienda A;Código digital PSN;Débito;$62.368
20-02-2021;Francisco;Tienda C;Preventa Juego STEAM;Débito;$63.365
16-09-2021;Diego;Tienda C;Suscripción;Crédito;$48.580
15-02-2022;Diego;Tienda C;Juego PS5;Débito;$28.710
13-06-2022;Antonio;Tienda D;Código digital XBOX;Crédito;$51.460
05-05-2021;Kike;Tienda B;Preventa Juego NSW;Débito;$56.949
08-09-2021;Agustín;Tienda B;Preventa Juego PS5;Débito;$48.357
09-08-2021;Kike;Tienda B;Código digital XBOX;Débito;$54.735
08-03-2021;Ambrosio;Tienda D;Código digital XBOX;Crédito;$41.165
16-05-2022;Francisco;Tienda C;Código digital XBOX;Débito;$59.600
25-09-2021;Francisco;Tienda C;Código digital PSN;Débito;$51.923
07-09-2022;Ambrosio;Tienda D;Código digital STEAM;Débito;$48.869
13-04-2022;Antonio;Tienda D;Preventa Juego NSW;Crédito;$40.832
16-03-2021;Kike;Tienda B;Juego PC;Crédito;$54.830
24-10-2022;Francisco;Tienda C;Juego XBOX;Crédito;$35.049
01-06-2022;Antonio;Tienda D;Suscripción;Débito;$34.531
23-03-2021;Ambrosio;Tienda D;Juego PS5;Crédito;$42.910
12-08-2021;Ambrosio;Tienda D;Código digital XBOX;Crédito;$54.360
25-11-2021;Kike;Tienda B;Juego NSW;Crédito;$43.805
27-02-2021;Agustín;Tienda B;Código digital XBOX;Débito;$51.582
07-04-2022;Ambrosio;Tienda D;Código digital PSN;Débito;$55.903
04-01-2021;María;Tienda A;Código digital STEAM;Débito;$50.652
02-08-2021;Matías;Tienda A;Preventa Juego NSW;Débito;$48.748
10-05-2021;Matías;Tienda A;Suscripción;Crédito;$58.383
29-03-2022;Agustín;Tienda B;Preventa Juego NSW;Crédito;$32.360
30-08-2021;Kike;Tienda B;Código digital XBOX;Débito;$62.169
19-12-2021;Ambrosio;Tienda D;Juego NSW;Débito;$50.924
18-03-2021;Agustín;Tienda B;Preventa Juego PS5;Crédito;$41.552
05-01-2022;Matías;Tienda A;Código digital PSN;Crédito;$28.977
09-04-2021;Agustín;Tienda B;Código digital PSN;Crédito;$48.171
27-09-2022;María;Tienda A;Código digital PSN;Débito;$39.503
22-03-2021;Matías;Tienda A;Código digital PSN;Débito;$40.369
20-07-2022;María;Tienda A;Juego XBOX;Débito;$52.747
09-06-2022;Ambrosio;Tienda D;Código digital NSW;Débito;$54.497
23-01-2021;María;Tienda A;Suscripción;Crédito;$61.252
15-01-2022;Francisco;Tienda C;Código digital XBOX;Débito;$52.359
27-01-2021;Agustín;Tienda B;Juego XBOX;Débito;$45.962
29-06-2021;Kike;Tienda B;Preventa Juego PS5;Crédito;$35.576
29-09-2021;Francisco;Tienda C;Código digital XBOX;Débito;$61.716
09-09-2022;Diego;Tienda C;Preventa Juego XBOX;Débito;$43.950
23-05-2022;Diego;Tienda C;Preventa Juego XBOX;Débito;$28.176
23-09-2021;Agustín;Tienda B;Juego PC;Débito;$45.435
07-04-2021;Kike;Tienda B;Código digital NSW;Crédito;$50.770
01-08-2022;Matías;Tienda A;Juego NSW;Crédito;$53.438
12-01-2021;Antonio;Tienda D;Código digital NSW;Crédito;$36.510
09-09-2021;Francisco;Tienda C;Suscripción;Débito;$54.505
20-02-2022;María;Tienda A;Juego XBOX;Crédito;$50.492
09-09-2022;Francisco;Tienda C;Juego XBOX;Crédito;$37.358
24-06-2022;Kike;Tienda B;Código digital XBOX;Débito;$35.331
24-07-2021;Kike;Tienda B;Preventa Juego XBOX;Crédito;$54.487
04-10-2021;María;Tienda A;Preventa Juego NSW;Débito;$40.584
01-01-2021;Kike;Tienda B;Juego NSW;Crédito;$28.833
07-01-2021;Agustín;Tienda B;Juego PS5;Débito;$61.583
09-09-2021;Ambrosio;Tienda D;Código digital STEAM;Crédito;$30.236
23-03-2021;Agustín;Tienda B;Juego PS5;Crédito;$46.301
25-09-2021;Diego;Tienda C;Preventa Juego XBOX;Débito;$45.729
19-01-2021;Ambrosio;Tienda D;Código digital STEAM;Débito;$60.357
23-05-2021;Agustín;Tienda B;Preventa Juego XBOX;Débito;$39.062
06-08-2022;Francisco;Tienda C;Código digital XBOX;Débito;$44.836
13-02-2021;Ambrosio;Tienda D;Preventa Juego XBOX;Crédito;$47.128
23-01-2021;Kike;Tienda B;Juego PC;Débito;$58.799
18-06-2021;Ambrosio;Tienda D;Preventa Juego NSW;Débito;$43.009
31-07-2021;Kike;Tienda B;Código digital STEAM;Débito;$45.437
26-07-2021;Kike;Tienda B;Preventa Juego STEAM;Débito;$47.647
17-08-2021;Matías;Tienda A;Suscripción;Débito;$40.736
14-08-2022;Agustín;Tienda B;Suscripción;Crédito;$63.237
03-03-2021;Diego;Tienda C;Suscripción;Débito;$60.765
24-03-2022;Francisco;Tienda C;Código digital XBOX;Crédito;$32.011
24-09-2022;María;Tienda A;Juego PC;Crédito;$40.045
28-05-2021;Antonio;Tienda D;Juego PS5;Débito;$61.223
09-12-2021;Francisco;Tienda C;Código digital STEAM;Débito;$63.186
11-05-2021;Francisco;Tienda C;Código digital PSN;Crédito;$55.406
21-08-2021;Antonio;Tienda D;Juego PC;Crédito;$35.667
06-04-2021;Matías;Tienda A;Código digital XBOX;Débito;$31.223
28-11-2021;Francisco;Tienda C;Código digital PSN;Débito;$36.314
24-09-2022;Matías;Tienda A;Preventa Juego NSW;Crédito;$40.326
18-06-2021;Agustín;Tienda B;Código digital XBOX;Crédito;$57.994
17-02-2021;Francisco;Tienda C;Código digital PSN;Débito;$45.400
29-04-2022;Kike;Tienda B;Juego NSW;Crédito;$56.489
21-06-2021;Kike;Tienda B;Juego XBOX;Débito;$48.963
17-01-2022;Agustín;Tienda B;Juego NSW;Débito;$48.610
26-09-2022;Agustín;Tienda B;Juego XBOX;Débito;$43.171
21-12-2021;Francisco;Tienda C;Código digital XBOX;Crédito;$50.222
31-03-2021;Matías;Tienda A;Suscripción;Crédito;$50.817
29-04-2022;Agustín;Tienda B;Código digital STEAM;Crédito;$48.375
05-01-2021;María;Tienda A;Juego XBOX;Crédito;$36.255
24-09-2022;Kike;Tienda B;Preventa Juego XBOX;Débito;$45.612
24-02-2021;Agustín;Tienda B;Preventa Juego STEAM;Crédito;$52.015
19-01-2021;Ambrosio;Tienda D;Juego NSW;Débito;$34.776
07-02-2022;Ambrosio;Tienda D;Juego XBOX;Débito;$63.248
25-07-2022;Ambrosio;Tienda D;Preventa Juego PS5;Crédito;$39.895
17-07-2022;Francisco;Tienda C;Juego XBOX;Crédito;$56.553
09-05-2021;Matías;Tienda A;Código digital NSW;Débito;$54.446
15-01-2021;Antonio;Tienda D;Código digital XBOX;Débito;$28.003
30-06-2022;Francisco;Tienda C;Código digital PSN;Débito;$38.773
26-02-2021;Diego;Tienda C;Código digital NSW;Débito;$61.867
03-03-2022;Antonio;Tienda D;Suscripción;Débito;$37.896
19-09-2022;Francisco;Tienda C;Código digital XBOX;Débito;$60.400
20-05-2021;María;Tienda A;Código digital STEAM;Débito;$64.816
10-04-2021;Ambrosio;Tienda D;Código digital STEAM;Débito;$32.140
28-02-2022;Francisco;Tienda C;Preventa Juego PS5;Crédito;$37.089
15-08-2022;Kike;Tienda B;Preventa Juego PS5;Crédito;$51.829
09-03-2022;Kike;Tienda B;Código digital PSN;Débito;$64.538
06-11-2021;Diego;Tienda C;Preventa Juego PS5;Crédito;$45.243
29-08-2021;Francisco;Tienda C;Juego PS5;Crédito;$50.262
23-08-2022;Agustín;Tienda B;Preventa Juego XBOX;Débito;$39.638
24-04-2022;Ambrosio;Tienda D;Suscripción;Crédito;$61.472
12-10-2022;María;Tienda A;Código digital XBOX;Débito;$39.921
10-12-2021;Agustín;Tienda B;Código digital XBOX;Débito;$37.387
24-09-2021;Diego;Tienda C;Juego NSW;Crédito;$47.963
06-06-2022;Francisco;Tienda C;Código digital XBOX;Débito;$51.775
16-01-2022;Francisco;Tienda C;Juego PC;Débito;$35.933
10-04-2022;María;Tienda A;Preventa Juego XBOX;Débito;$62.293
11-08-2022;Ambrosio;Tienda D;Preventa Juego STEAM;Débito;$49.254
18-01-2021;Agustín;Tienda B;Juego NSW;Crédito;$29.427
23-06-2022;Agustín;Tienda B;Juego NSW;Débito;$31.034
31-03-2021;Agustín;Tienda B;Preventa Juego PS5;Crédito;$49.190
20-04-2021;Antonio;Tienda D;Juego NSW;Crédito;$54.836
02-10-2022;Francisco;Tienda C;Preventa Juego STEAM;Débito;$44.787
13-01-2021;Ambrosio;Tienda D;Preventa Juego PS5;Débito;$51.063
27-02-2021;Agustín;Tienda B;Preventa Juego XBOX;Crédito;$53.845
09-07-2022;Antonio;Tienda D;Código digital NSW;Crédito;$55.737
04-09-2022;Ambrosio;Tienda D;Juego XBOX;Crédito;$62.565
23-10-2021;Antonio;Tienda D;Juego XBOX;Débito;$52.005
06-05-2022;Ambrosio;Tienda D;Código digital STEAM;Débito;$61.875
05-02-2021;Kike;Tienda B;Código digital NSW;Crédito;$63.009
19-02-2022;María;Tienda A;Preventa Juego STEAM;Crédito;$49.792
31-10-2021;María;Tienda A;Código digital XBOX;Crédito;$33.179
27-02-2021;María;Tienda A;Juego XBOX;Débito;$62.076
27-04-2022;Diego;Tienda C;Código digital NSW;Débito;$53.591
06-09-2021;Ambrosio;Tienda D;Suscripción;Crédito;$56.789
18-07-2022;Agustín;Tienda B;Código digital PSN;Crédito;$39.661
08-12-2021;María;Tienda A;Juego NSW;Crédito;$34.389
10-04-2022;Antonio;Tienda D;Juego PC;Débito;$52.766
07-04-2021;Kike;Tienda B;Juego NSW;Débito;$54.412
10-09-2022;Kike;Tienda B;Juego PS5;Débito;$60.629
05-07-2022;Ambrosio;Tienda D;Código digital STEAM;Débito;$43.665
28-08-2022;Matías;Tienda A;Código digital PSN;Débito;$40.519
12-06-2021;Agustín;Tienda B;Juego PC;Crédito;$52.889
11-06-2021;Agustín;Tienda B;Preventa Juego XBOX;Débito;$44.136
12-02-2022;María;Tienda A;Juego PS5;Débito;$47.384
03-02-2021;Agustín;Tienda B;Código digital STEAM;Crédito;$45.440
24-11-2021;Kike;Tienda B;Preventa Juego PS5;Crédito;$58.441
28-01-2021;Kike;Tienda B;Preventa Juego NSW;Crédito;$43.848
03-04-2021;Francisco;Tienda C;Código digital STEAM;Débito;$52.871
24-09-2021;Diego;Tienda C;Juego XBOX;Crédito;$64.007
06-07-2021;Agustín;Tienda B;Preventa Juego XBOX;Débito;$64.723
08-10-2022;Matías;Tienda A;Código digital XBOX;Crédito;$48.691
21-01-2021;Matías;Tienda A;Preventa Juego XBOX;Débito;$44.935
21-03-2022;Antonio;Tienda D;Código digital NSW;Crédito;$31.194
04-06-2022;Agustín;Tienda B;Preventa Juego PS5;Débito;$33.280
07-07-2022;Antonio;Tienda D;Juego PC;Débito;$39.782
26-03-2021;Diego;Tienda C;Preventa Juego STEAM;Crédito;$38.562
11-01-2022;María;Tienda A;Juego NSW;Débito;$52.014
16-12-2021;Matías;Tienda A;Código digital XBOX;Débito;$31.059
22-10-2021;Kike;Tienda B;Preventa Juego XBOX;Crédito;$42.656
14-01-2022;Agustín;Tienda B;Juego PC;Débito;$48.953
30-01-2021;Francisco;Tienda C;Juego PC;Crédito;$29.861
04-03-2022;Kike;Tienda B;Preventa Juego STEAM;Crédito;$55.450
08-09-2021;Antonio;Tienda D;Juego PC;Débito;$47.224
02-08-2021;Kike;Tienda B;Código digital STEAM;Débito;$59.467
18-05-2021;María;Tienda A;Juego XBOX;Débito;$48.467
19-11-2021;María;Tienda A;Preventa Juego NSW;Débito;$33.622
11-08-2021;Matías;Tienda A;Suscripción;Débito;$41.157
29-10-2022;Matías;Tienda A;Juego XBOX;Crédito;$50.117
11-06-2022;Ambrosio;Tienda D;Código digital STEAM;Débito;$34.736
09-07-2022;Ambrosio;Tienda D;Código digital PSN;Crédito;$52.912
29-05-2021;Agustín;Tienda B;Código digital STEAM;Débito;$53.365
21-03-2021;María;Tienda A;Código digital PSN;Débito;$53.832
08-04-2022;Francisco;Tienda C;Juego XBOX;Crédito;$51.015
31-01-2022;Ambrosio;Tienda D;Código digital XBOX;Crédito;$64.309
13-01-2022;Ambrosio;Tienda D;Código digital NSW;Crédito;$41.146
01-07-2022;Kike;Tienda B;Juego PS5;Crédito;$54.198
23-05-2022;Diego;Tienda C;Preventa Juego NSW;Débito;$37.438
23-05-2022;Antonio;Tienda D;Juego PC;Débito;$41.568
19-09-2022;Kike;Tienda B;Juego NSW;Crédito;$53.196
